sense	number	antisense	bp
Herpesvirus:Epstein_Barr_Virus:1667:+	1667	Herpesvirus:Epstein_Barr_Virus:5110:-	83400
Herpesvirus:Epstein_Barr_Virus:1668:+	1668	Herpesvirus:Epstein_Barr_Virus:5111:-	83450
Herpesvirus:Epstein_Barr_Virus:1669:+	1669	Herpesvirus:Epstein_Barr_Virus:5112:-	83500
Herpesvirus:Epstein_Barr_Virus:1670:+	1670	Herpesvirus:Epstein_Barr_Virus:5113:-	83550
Herpesvirus:Epstein_Barr_Virus:1671:+	1671	Herpesvirus:Epstein_Barr_Virus:5114:-	83600
Herpesvirus:Epstein_Barr_Virus:1672:+	1672	Herpesvirus:Epstein_Barr_Virus:5115:-	83650
Herpesvirus:Epstein_Barr_Virus:1673:+	1673	Herpesvirus:Epstein_Barr_Virus:5116:-	83700
Herpesvirus:Epstein_Barr_Virus:1674:+	1674	Herpesvirus:Epstein_Barr_Virus:5117:-	83750
Herpesvirus:Epstein_Barr_Virus:1675:+	1675	Herpesvirus:Epstein_Barr_Virus:5118:-	83800
Herpesvirus:Epstein_Barr_Virus:1676:+	1676	Herpesvirus:Epstein_Barr_Virus:5119:-	83850
Herpesvirus:Epstein_Barr_Virus:1677:+	1677	Herpesvirus:Epstein_Barr_Virus:5120:-	83900
Herpesvirus:Epstein_Barr_Virus:1678:+	1678	Herpesvirus:Epstein_Barr_Virus:5121:-	83950
Herpesvirus:Epstein_Barr_Virus:1679:+	1679	Herpesvirus:Epstein_Barr_Virus:5122:-	84000
Herpesvirus:Epstein_Barr_Virus:1680:+	1680	Herpesvirus:Epstein_Barr_Virus:5123:-	84050
Herpesvirus:Epstein_Barr_Virus:1681:+	1681	Herpesvirus:Epstein_Barr_Virus:5124:-	84100
Herpesvirus:Epstein_Barr_Virus:1682:+	1682	Herpesvirus:Epstein_Barr_Virus:5125:-	84150
Herpesvirus:Epstein_Barr_Virus:1683:+	1683	Herpesvirus:Epstein_Barr_Virus:5126:-	84200
Herpesvirus:Epstein_Barr_Virus:1684:+	1684	Herpesvirus:Epstein_Barr_Virus:5127:-	84250
Herpesvirus:Epstein_Barr_Virus:1685:+	1685	Herpesvirus:Epstein_Barr_Virus:5128:-	84300
Herpesvirus:Epstein_Barr_Virus:1686:+	1686	Herpesvirus:Epstein_Barr_Virus:5129:-	84350
Herpesvirus:Epstein_Barr_Virus:1687:+	1687	Herpesvirus:Epstein_Barr_Virus:5130:-	84400
Herpesvirus:Epstein_Barr_Virus:1688:+	1688	Herpesvirus:Epstein_Barr_Virus:5131:-	84450
Herpesvirus:Epstein_Barr_Virus:1689:+	1689	Herpesvirus:Epstein_Barr_Virus:5132:-	84500
Herpesvirus:Epstein_Barr_Virus:1690:+	1690	Herpesvirus:Epstein_Barr_Virus:5133:-	84550
Herpesvirus:Epstein_Barr_Virus:1691:+	1691	Herpesvirus:Epstein_Barr_Virus:5134:-	84600
Herpesvirus:Epstein_Barr_Virus:1692:+	1692	Herpesvirus:Epstein_Barr_Virus:5135:-	84650
Herpesvirus:Epstein_Barr_Virus:1693:+	1693	Herpesvirus:Epstein_Barr_Virus:5136:-	84700
Herpesvirus:Epstein_Barr_Virus:1694:+	1694	Herpesvirus:Epstein_Barr_Virus:5137:-	84750
Herpesvirus:Epstein_Barr_Virus:1695:+	1695	Herpesvirus:Epstein_Barr_Virus:5138:-	84800
Herpesvirus:Epstein_Barr_Virus:1696:+	1696	Herpesvirus:Epstein_Barr_Virus:5139:-	84850
Herpesvirus:Epstein_Barr_Virus:1697:+	1697	Herpesvirus:Epstein_Barr_Virus:5140:-	84900
Herpesvirus:Epstein_Barr_Virus:1698:+	1698	Herpesvirus:Epstein_Barr_Virus:5141:-	84950
Herpesvirus:Epstein_Barr_Virus:1699:+	1699	Herpesvirus:Epstein_Barr_Virus:5142:-	85000
Herpesvirus:Epstein_Barr_Virus:1700:+	1700	Herpesvirus:Epstein_Barr_Virus:5143:-	85050
Herpesvirus:Epstein_Barr_Virus:1701:+	1701	Herpesvirus:Epstein_Barr_Virus:5144:-	85100
Herpesvirus:Epstein_Barr_Virus:1702:+	1702	Herpesvirus:Epstein_Barr_Virus:5145:-	85150
Herpesvirus:Epstein_Barr_Virus:1703:+	1703	Herpesvirus:Epstein_Barr_Virus:5146:-	85200
Herpesvirus:Epstein_Barr_Virus:1704:+	1704	Herpesvirus:Epstein_Barr_Virus:5147:-	85250
Herpesvirus:Epstein_Barr_Virus:1705:+	1705	Herpesvirus:Epstein_Barr_Virus:5148:-	85300
Herpesvirus:Epstein_Barr_Virus:1706:+	1706	Herpesvirus:Epstein_Barr_Virus:5149:-	85350
Herpesvirus:Epstein_Barr_Virus:1707:+	1707	Herpesvirus:Epstein_Barr_Virus:5150:-	85400
Herpesvirus:Epstein_Barr_Virus:1708:+	1708	Herpesvirus:Epstein_Barr_Virus:5151:-	85450
Herpesvirus:Epstein_Barr_Virus:1709:+	1709	Herpesvirus:Epstein_Barr_Virus:5152:-	85500
Herpesvirus:Epstein_Barr_Virus:1710:+	1710	Herpesvirus:Epstein_Barr_Virus:5153:-	85550
Herpesvirus:Epstein_Barr_Virus:1711:+	1711	Herpesvirus:Epstein_Barr_Virus:5154:-	85600
Herpesvirus:Epstein_Barr_Virus:1712:+	1712	Herpesvirus:Epstein_Barr_Virus:5155:-	85650
Herpesvirus:Epstein_Barr_Virus:1713:+	1713	Herpesvirus:Epstein_Barr_Virus:5156:-	85700
Herpesvirus:Epstein_Barr_Virus:1714:+	1714	Herpesvirus:Epstein_Barr_Virus:5157:-	85750
Herpesvirus:Epstein_Barr_Virus:1715:+	1715	Herpesvirus:Epstein_Barr_Virus:5158:-	85800
Herpesvirus:Epstein_Barr_Virus:1716:+	1716	Herpesvirus:Epstein_Barr_Virus:5159:-	85850
Herpesvirus:Epstein_Barr_Virus:1717:+	1717	Herpesvirus:Epstein_Barr_Virus:5160:-	85900
Herpesvirus:Epstein_Barr_Virus:1718:+	1718	Herpesvirus:Epstein_Barr_Virus:5161:-	85950
Herpesvirus:Epstein_Barr_Virus:1719:+	1719	Herpesvirus:Epstein_Barr_Virus:5162:-	86000
Herpesvirus:Epstein_Barr_Virus:1720:+	1720	Herpesvirus:Epstein_Barr_Virus:5163:-	86050
Herpesvirus:Epstein_Barr_Virus:1721:+	1721	Herpesvirus:Epstein_Barr_Virus:5164:-	86100
Herpesvirus:Epstein_Barr_Virus:1722:+	1722	Herpesvirus:Epstein_Barr_Virus:5165:-	86150
Herpesvirus:Epstein_Barr_Virus:1723:+	1723	Herpesvirus:Epstein_Barr_Virus:5166:-	86200
Herpesvirus:Epstein_Barr_Virus:1724:+	1724	Herpesvirus:Epstein_Barr_Virus:5167:-	86250
Herpesvirus:Epstein_Barr_Virus:1725:+	1725	Herpesvirus:Epstein_Barr_Virus:5168:-	86300
Herpesvirus:Epstein_Barr_Virus:1726:+	1726	Herpesvirus:Epstein_Barr_Virus:5169:-	86350
Herpesvirus:Epstein_Barr_Virus:1727:+	1727	Herpesvirus:Epstein_Barr_Virus:5170:-	86400
Herpesvirus:Epstein_Barr_Virus:1728:+	1728	Herpesvirus:Epstein_Barr_Virus:5171:-	86450
Herpesvirus:Epstein_Barr_Virus:1729:+	1729	Herpesvirus:Epstein_Barr_Virus:5172:-	86500
Herpesvirus:Epstein_Barr_Virus:1730:+	1730	Herpesvirus:Epstein_Barr_Virus:5173:-	86550
Herpesvirus:Epstein_Barr_Virus:1731:+	1731	Herpesvirus:Epstein_Barr_Virus:5174:-	86600
Herpesvirus:Epstein_Barr_Virus:1732:+	1732	Herpesvirus:Epstein_Barr_Virus:5175:-	86650
Herpesvirus:Epstein_Barr_Virus:1733:+	1733	Herpesvirus:Epstein_Barr_Virus:5176:-	86700
Herpesvirus:Epstein_Barr_Virus:1734:+	1734	Herpesvirus:Epstein_Barr_Virus:5177:-	86750
Herpesvirus:Epstein_Barr_Virus:1735:+	1735	Herpesvirus:Epstein_Barr_Virus:5178:-	86800
Herpesvirus:Epstein_Barr_Virus:1736:+	1736	Herpesvirus:Epstein_Barr_Virus:5179:-	86850
Herpesvirus:Epstein_Barr_Virus:1737:+	1737	Herpesvirus:Epstein_Barr_Virus:5180:-	86900
Herpesvirus:Epstein_Barr_Virus:1738:+	1738	Herpesvirus:Epstein_Barr_Virus:5181:-	86950
Herpesvirus:Epstein_Barr_Virus:1739:+	1739	Herpesvirus:Epstein_Barr_Virus:5182:-	87000
Herpesvirus:Epstein_Barr_Virus:1740:+	1740	Herpesvirus:Epstein_Barr_Virus:5183:-	87050
Herpesvirus:Epstein_Barr_Virus:1741:+	1741	Herpesvirus:Epstein_Barr_Virus:5184:-	87100
Herpesvirus:Epstein_Barr_Virus:1742:+	1742	Herpesvirus:Epstein_Barr_Virus:5185:-	87150
Herpesvirus:Epstein_Barr_Virus:1743:+	1743	Herpesvirus:Epstein_Barr_Virus:5186:-	87200
Herpesvirus:Epstein_Barr_Virus:1744:+	1744	Herpesvirus:Epstein_Barr_Virus:5187:-	87250
Herpesvirus:Epstein_Barr_Virus:1745:+	1745	Herpesvirus:Epstein_Barr_Virus:5188:-	87300
Herpesvirus:Epstein_Barr_Virus:1746:+	1746	Herpesvirus:Epstein_Barr_Virus:5189:-	87350
Herpesvirus:Epstein_Barr_Virus:1747:+	1747	Herpesvirus:Epstein_Barr_Virus:5190:-	87400
Herpesvirus:Epstein_Barr_Virus:1748:+	1748	Herpesvirus:Epstein_Barr_Virus:5191:-	87450
Herpesvirus:Epstein_Barr_Virus:1749:+	1749	Herpesvirus:Epstein_Barr_Virus:5192:-	87500
Herpesvirus:Epstein_Barr_Virus:1750:+	1750	Herpesvirus:Epstein_Barr_Virus:5193:-	87550
Herpesvirus:Epstein_Barr_Virus:1751:+	1751	Herpesvirus:Epstein_Barr_Virus:5194:-	87600
Herpesvirus:Epstein_Barr_Virus:1752:+	1752	Herpesvirus:Epstein_Barr_Virus:5195:-	87650
Herpesvirus:Epstein_Barr_Virus:1753:+	1753	Herpesvirus:Epstein_Barr_Virus:5196:-	87700
Herpesvirus:Epstein_Barr_Virus:1754:+	1754	Herpesvirus:Epstein_Barr_Virus:5197:-	87750
Herpesvirus:Epstein_Barr_Virus:1755:+	1755	Herpesvirus:Epstein_Barr_Virus:5198:-	87800
Herpesvirus:Epstein_Barr_Virus:1756:+	1756	Herpesvirus:Epstein_Barr_Virus:5199:-	87850
Herpesvirus:Epstein_Barr_Virus:1757:+	1757	Herpesvirus:Epstein_Barr_Virus:5200:-	87900
Herpesvirus:Epstein_Barr_Virus:1758:+	1758	Herpesvirus:Epstein_Barr_Virus:5201:-	87950
Herpesvirus:Epstein_Barr_Virus:1759:+	1759	Herpesvirus:Epstein_Barr_Virus:5202:-	88000
Herpesvirus:Epstein_Barr_Virus:1760:+	1760	Herpesvirus:Epstein_Barr_Virus:5203:-	88050
Herpesvirus:Epstein_Barr_Virus:1761:+	1761	Herpesvirus:Epstein_Barr_Virus:5204:-	88100
Herpesvirus:Epstein_Barr_Virus:1762:+	1762	Herpesvirus:Epstein_Barr_Virus:5205:-	88150
Herpesvirus:Epstein_Barr_Virus:1763:+	1763	Herpesvirus:Epstein_Barr_Virus:5206:-	88200
Herpesvirus:Epstein_Barr_Virus:1764:+	1764	Herpesvirus:Epstein_Barr_Virus:5207:-	88250
Herpesvirus:Epstein_Barr_Virus:1765:+	1765	Herpesvirus:Epstein_Barr_Virus:5208:-	88300
Herpesvirus:Epstein_Barr_Virus:1766:+	1766	Herpesvirus:Epstein_Barr_Virus:5209:-	88350
Herpesvirus:Epstein_Barr_Virus:1767:+	1767	Herpesvirus:Epstein_Barr_Virus:5210:-	88400
Herpesvirus:Epstein_Barr_Virus:1768:+	1768	Herpesvirus:Epstein_Barr_Virus:5211:-	88450
Herpesvirus:Epstein_Barr_Virus:1769:+	1769	Herpesvirus:Epstein_Barr_Virus:5212:-	88500
Herpesvirus:Epstein_Barr_Virus:1770:+	1770	Herpesvirus:Epstein_Barr_Virus:5213:-	88550
Herpesvirus:Epstein_Barr_Virus:1771:+	1771	Herpesvirus:Epstein_Barr_Virus:5214:-	88600
Herpesvirus:Epstein_Barr_Virus:1772:+	1772	Herpesvirus:Epstein_Barr_Virus:5215:-	88650
Herpesvirus:Epstein_Barr_Virus:1773:+	1773	Herpesvirus:Epstein_Barr_Virus:5216:-	88700
Herpesvirus:Epstein_Barr_Virus:1774:+	1774	Herpesvirus:Epstein_Barr_Virus:5217:-	88750
Herpesvirus:Epstein_Barr_Virus:1775:+	1775	Herpesvirus:Epstein_Barr_Virus:5218:-	88800
Herpesvirus:Epstein_Barr_Virus:1776:+	1776	Herpesvirus:Epstein_Barr_Virus:5219:-	88850
Herpesvirus:Epstein_Barr_Virus:1777:+	1777	Herpesvirus:Epstein_Barr_Virus:5220:-	88900
Herpesvirus:Epstein_Barr_Virus:1778:+	1778	Herpesvirus:Epstein_Barr_Virus:5221:-	88950
Herpesvirus:Epstein_Barr_Virus:1779:+	1779	Herpesvirus:Epstein_Barr_Virus:5222:-	89000
Herpesvirus:Epstein_Barr_Virus:1780:+	1780	Herpesvirus:Epstein_Barr_Virus:5223:-	89050
Herpesvirus:Epstein_Barr_Virus:1781:+	1781	Herpesvirus:Epstein_Barr_Virus:5224:-	89100
Herpesvirus:Epstein_Barr_Virus:1782:+	1782	Herpesvirus:Epstein_Barr_Virus:5225:-	89150
Herpesvirus:Epstein_Barr_Virus:1783:+	1783	Herpesvirus:Epstein_Barr_Virus:5226:-	89200
Herpesvirus:Epstein_Barr_Virus:1784:+	1784	Herpesvirus:Epstein_Barr_Virus:5227:-	89250
Herpesvirus:Epstein_Barr_Virus:1785:+	1785	Herpesvirus:Epstein_Barr_Virus:5228:-	89300
Herpesvirus:Epstein_Barr_Virus:1786:+	1786	Herpesvirus:Epstein_Barr_Virus:5229:-	89350
Herpesvirus:Epstein_Barr_Virus:1787:+	1787	Herpesvirus:Epstein_Barr_Virus:5230:-	89400
Herpesvirus:Epstein_Barr_Virus:1788:+	1788	Herpesvirus:Epstein_Barr_Virus:5231:-	89450
Herpesvirus:Epstein_Barr_Virus:1789:+	1789	Herpesvirus:Epstein_Barr_Virus:5232:-	89500
Herpesvirus:Epstein_Barr_Virus:1790:+	1790	Herpesvirus:Epstein_Barr_Virus:5233:-	89550
Herpesvirus:Epstein_Barr_Virus:1791:+	1791	Herpesvirus:Epstein_Barr_Virus:5234:-	89600
Herpesvirus:Epstein_Barr_Virus:1792:+	1792	Herpesvirus:Epstein_Barr_Virus:5235:-	89650
Herpesvirus:Epstein_Barr_Virus:1793:+	1793	Herpesvirus:Epstein_Barr_Virus:5236:-	89700
Herpesvirus:Epstein_Barr_Virus:1794:+	1794	Herpesvirus:Epstein_Barr_Virus:5237:-	89750
Herpesvirus:Epstein_Barr_Virus:1795:+	1795	Herpesvirus:Epstein_Barr_Virus:5238:-	89800
Herpesvirus:Epstein_Barr_Virus:1796:+	1796	Herpesvirus:Epstein_Barr_Virus:5239:-	89850
Herpesvirus:Epstein_Barr_Virus:1797:+	1797	Herpesvirus:Epstein_Barr_Virus:5240:-	89900
Herpesvirus:Epstein_Barr_Virus:1798:+	1798	Herpesvirus:Epstein_Barr_Virus:5241:-	89950
Herpesvirus:Epstein_Barr_Virus:1799:+	1799	Herpesvirus:Epstein_Barr_Virus:5242:-	90000
Herpesvirus:Epstein_Barr_Virus:1800:+	1800	Herpesvirus:Epstein_Barr_Virus:5243:-	90050
Herpesvirus:Epstein_Barr_Virus:1801:+	1801	Herpesvirus:Epstein_Barr_Virus:5244:-	90100
Herpesvirus:Epstein_Barr_Virus:1802:+	1802	Herpesvirus:Epstein_Barr_Virus:5245:-	90150
Herpesvirus:Epstein_Barr_Virus:1803:+	1803	Herpesvirus:Epstein_Barr_Virus:5246:-	90200
Herpesvirus:Epstein_Barr_Virus:1804:+	1804	Herpesvirus:Epstein_Barr_Virus:5247:-	90250
Herpesvirus:Epstein_Barr_Virus:1805:+	1805	Herpesvirus:Epstein_Barr_Virus:5248:-	90300
Herpesvirus:Epstein_Barr_Virus:1806:+	1806	Herpesvirus:Epstein_Barr_Virus:5249:-	90350
Herpesvirus:Epstein_Barr_Virus:1807:+	1807	Herpesvirus:Epstein_Barr_Virus:5250:-	90400
Herpesvirus:Epstein_Barr_Virus:1808:+	1808	Herpesvirus:Epstein_Barr_Virus:5251:-	90450
Herpesvirus:Epstein_Barr_Virus:1809:+	1809	Herpesvirus:Epstein_Barr_Virus:5252:-	90500
Herpesvirus:Epstein_Barr_Virus:1810:+	1810	Herpesvirus:Epstein_Barr_Virus:5253:-	90550
Herpesvirus:Epstein_Barr_Virus:1811:+	1811	Herpesvirus:Epstein_Barr_Virus:5254:-	90600
Herpesvirus:Epstein_Barr_Virus:1812:+	1812	Herpesvirus:Epstein_Barr_Virus:5255:-	90650
Herpesvirus:Epstein_Barr_Virus:1813:+	1813	Herpesvirus:Epstein_Barr_Virus:5256:-	90700
Herpesvirus:Epstein_Barr_Virus:1814:+	1814	Herpesvirus:Epstein_Barr_Virus:5257:-	90750
Herpesvirus:Epstein_Barr_Virus:1815:+	1815	Herpesvirus:Epstein_Barr_Virus:5258:-	90800
Herpesvirus:Epstein_Barr_Virus:1816:+	1816	Herpesvirus:Epstein_Barr_Virus:5259:-	90850
Herpesvirus:Epstein_Barr_Virus:1817:+	1817	Herpesvirus:Epstein_Barr_Virus:5260:-	90900
Herpesvirus:Epstein_Barr_Virus:1818:+	1818	Herpesvirus:Epstein_Barr_Virus:5261:-	90950
Herpesvirus:Epstein_Barr_Virus:1819:+	1819	Herpesvirus:Epstein_Barr_Virus:5262:-	91000
Herpesvirus:Epstein_Barr_Virus:1820:+	1820	Herpesvirus:Epstein_Barr_Virus:5263:-	91050
Herpesvirus:Epstein_Barr_Virus:1821:+	1821	Herpesvirus:Epstein_Barr_Virus:5264:-	91100
Herpesvirus:Epstein_Barr_Virus:1822:+	1822	Herpesvirus:Epstein_Barr_Virus:5265:-	91150
Herpesvirus:Epstein_Barr_Virus:1823:+	1823	Herpesvirus:Epstein_Barr_Virus:5266:-	91200
Herpesvirus:Epstein_Barr_Virus:1824:+	1824	Herpesvirus:Epstein_Barr_Virus:5267:-	91250
Herpesvirus:Epstein_Barr_Virus:1825:+	1825	Herpesvirus:Epstein_Barr_Virus:5268:-	91300
Herpesvirus:Epstein_Barr_Virus:1826:+	1826	Herpesvirus:Epstein_Barr_Virus:5269:-	91350
Herpesvirus:Epstein_Barr_Virus:1827:+	1827	Herpesvirus:Epstein_Barr_Virus:5270:-	91400
Herpesvirus:Epstein_Barr_Virus:1828:+	1828	Herpesvirus:Epstein_Barr_Virus:5271:-	91450
Herpesvirus:Epstein_Barr_Virus:1829:+	1829	Herpesvirus:Epstein_Barr_Virus:5272:-	91500
Herpesvirus:Epstein_Barr_Virus:1830:+	1830	Herpesvirus:Epstein_Barr_Virus:5273:-	91550
Herpesvirus:Epstein_Barr_Virus:1831:+	1831	Herpesvirus:Epstein_Barr_Virus:5274:-	91600
Herpesvirus:Epstein_Barr_Virus:1832:+	1832	Herpesvirus:Epstein_Barr_Virus:5275:-	91650
Herpesvirus:Epstein_Barr_Virus:1833:+	1833	Herpesvirus:Epstein_Barr_Virus:5276:-	91700
Herpesvirus:Epstein_Barr_Virus:1834:+	1834	Herpesvirus:Epstein_Barr_Virus:5277:-	91750
Herpesvirus:Epstein_Barr_Virus:1835:+	1835	Herpesvirus:Epstein_Barr_Virus:5278:-	91800
Herpesvirus:Epstein_Barr_Virus:1836:+	1836	Herpesvirus:Epstein_Barr_Virus:5279:-	91850
Herpesvirus:Epstein_Barr_Virus:1837:+	1837	Herpesvirus:Epstein_Barr_Virus:5280:-	91900
Herpesvirus:Epstein_Barr_Virus:1838:+	1838	Herpesvirus:Epstein_Barr_Virus:5281:-	91950
Herpesvirus:Epstein_Barr_Virus:1839:+	1839	Herpesvirus:Epstein_Barr_Virus:5282:-	92000
Herpesvirus:Epstein_Barr_Virus:1840:+	1840	Herpesvirus:Epstein_Barr_Virus:5283:-	92050
Herpesvirus:Epstein_Barr_Virus:1841:+	1841	Herpesvirus:Epstein_Barr_Virus:5284:-	92100
Herpesvirus:Epstein_Barr_Virus:1842:+	1842	Herpesvirus:Epstein_Barr_Virus:5285:-	92150
Herpesvirus:Epstein_Barr_Virus:1843:+	1843	Herpesvirus:Epstein_Barr_Virus:5286:-	92200
Herpesvirus:Epstein_Barr_Virus:1844:+	1844	Herpesvirus:Epstein_Barr_Virus:5287:-	92250
Herpesvirus:Epstein_Barr_Virus:1845:+	1845	Herpesvirus:Epstein_Barr_Virus:5288:-	92300
Herpesvirus:Epstein_Barr_Virus:1846:+	1846	Herpesvirus:Epstein_Barr_Virus:5289:-	92350
Herpesvirus:Epstein_Barr_Virus:1847:+	1847	Herpesvirus:Epstein_Barr_Virus:5290:-	92400
Herpesvirus:Epstein_Barr_Virus:1848:+	1848	Herpesvirus:Epstein_Barr_Virus:5291:-	92450
Herpesvirus:Epstein_Barr_Virus:1849:+	1849	Herpesvirus:Epstein_Barr_Virus:5292:-	92500
Herpesvirus:Epstein_Barr_Virus:1850:+	1850	Herpesvirus:Epstein_Barr_Virus:5293:-	92550
Herpesvirus:Epstein_Barr_Virus:1851:+	1851	Herpesvirus:Epstein_Barr_Virus:5294:-	92600
Herpesvirus:Epstein_Barr_Virus:1852:+	1852	Herpesvirus:Epstein_Barr_Virus:5295:-	92650
Herpesvirus:Epstein_Barr_Virus:1853:+	1853	Herpesvirus:Epstein_Barr_Virus:5296:-	92700
Herpesvirus:Epstein_Barr_Virus:1854:+	1854	Herpesvirus:Epstein_Barr_Virus:5297:-	92750
Herpesvirus:Epstein_Barr_Virus:1855:+	1855	Herpesvirus:Epstein_Barr_Virus:5298:-	92800
Herpesvirus:Epstein_Barr_Virus:1856:+	1856	Herpesvirus:Epstein_Barr_Virus:5299:-	92850
Herpesvirus:Epstein_Barr_Virus:1857:+	1857	Herpesvirus:Epstein_Barr_Virus:5300:-	92900
Herpesvirus:Epstein_Barr_Virus:1858:+	1858	Herpesvirus:Epstein_Barr_Virus:5301:-	92950
Herpesvirus:Epstein_Barr_Virus:1859:+	1859	Herpesvirus:Epstein_Barr_Virus:5302:-	93000
Herpesvirus:Epstein_Barr_Virus:1860:+	1860	Herpesvirus:Epstein_Barr_Virus:5303:-	93050
Herpesvirus:Epstein_Barr_Virus:1861:+	1861	Herpesvirus:Epstein_Barr_Virus:5304:-	93100
Herpesvirus:Epstein_Barr_Virus:1862:+	1862	Herpesvirus:Epstein_Barr_Virus:5305:-	93150
Herpesvirus:Epstein_Barr_Virus:1863:+	1863	Herpesvirus:Epstein_Barr_Virus:5306:-	93200
Herpesvirus:Epstein_Barr_Virus:1864:+	1864	Herpesvirus:Epstein_Barr_Virus:5307:-	93250
Herpesvirus:Epstein_Barr_Virus:1865:+	1865	Herpesvirus:Epstein_Barr_Virus:5308:-	93300
Herpesvirus:Epstein_Barr_Virus:1866:+	1866	Herpesvirus:Epstein_Barr_Virus:5309:-	93350
Herpesvirus:Epstein_Barr_Virus:1867:+	1867	Herpesvirus:Epstein_Barr_Virus:5310:-	93400
Herpesvirus:Epstein_Barr_Virus:1868:+	1868	Herpesvirus:Epstein_Barr_Virus:5311:-	93450
Herpesvirus:Epstein_Barr_Virus:1869:+	1869	Herpesvirus:Epstein_Barr_Virus:5312:-	93500
Herpesvirus:Epstein_Barr_Virus:1870:+	1870	Herpesvirus:Epstein_Barr_Virus:5313:-	93550
Herpesvirus:Epstein_Barr_Virus:1871:+	1871	Herpesvirus:Epstein_Barr_Virus:5314:-	93600
Herpesvirus:Epstein_Barr_Virus:1872:+	1872	Herpesvirus:Epstein_Barr_Virus:5315:-	93650
Herpesvirus:Epstein_Barr_Virus:1873:+	1873	Herpesvirus:Epstein_Barr_Virus:5316:-	93700
Herpesvirus:Epstein_Barr_Virus:1874:+	1874	Herpesvirus:Epstein_Barr_Virus:5317:-	93750
Herpesvirus:Epstein_Barr_Virus:1875:+	1875	Herpesvirus:Epstein_Barr_Virus:5318:-	93800
Herpesvirus:Epstein_Barr_Virus:1876:+	1876	Herpesvirus:Epstein_Barr_Virus:5319:-	93850
Herpesvirus:Epstein_Barr_Virus:1877:+	1877	Herpesvirus:Epstein_Barr_Virus:5320:-	93900
Herpesvirus:Epstein_Barr_Virus:1878:+	1878	Herpesvirus:Epstein_Barr_Virus:5321:-	93950
Herpesvirus:Epstein_Barr_Virus:1879:+	1879	Herpesvirus:Epstein_Barr_Virus:5322:-	94000
Herpesvirus:Epstein_Barr_Virus:1880:+	1880	Herpesvirus:Epstein_Barr_Virus:5323:-	94050
Herpesvirus:Epstein_Barr_Virus:1881:+	1881	Herpesvirus:Epstein_Barr_Virus:5324:-	94100
Herpesvirus:Epstein_Barr_Virus:1882:+	1882	Herpesvirus:Epstein_Barr_Virus:5325:-	94150
Herpesvirus:Epstein_Barr_Virus:1883:+	1883	Herpesvirus:Epstein_Barr_Virus:5326:-	94200
Herpesvirus:Epstein_Barr_Virus:1884:+	1884	Herpesvirus:Epstein_Barr_Virus:5327:-	94250
Herpesvirus:Epstein_Barr_Virus:1885:+	1885	Herpesvirus:Epstein_Barr_Virus:5328:-	94300
Herpesvirus:Epstein_Barr_Virus:1886:+	1886	Herpesvirus:Epstein_Barr_Virus:5329:-	94350
Herpesvirus:Epstein_Barr_Virus:1887:+	1887	Herpesvirus:Epstein_Barr_Virus:5330:-	94400
Herpesvirus:Epstein_Barr_Virus:1888:+	1888	Herpesvirus:Epstein_Barr_Virus:5331:-	94450
Herpesvirus:Epstein_Barr_Virus:1889:+	1889	Herpesvirus:Epstein_Barr_Virus:5332:-	94500
Herpesvirus:Epstein_Barr_Virus:1890:+	1890	Herpesvirus:Epstein_Barr_Virus:5333:-	94550
Herpesvirus:Epstein_Barr_Virus:1891:+	1891	Herpesvirus:Epstein_Barr_Virus:5334:-	94600
Herpesvirus:Epstein_Barr_Virus:1892:+	1892	Herpesvirus:Epstein_Barr_Virus:5335:-	94650
Herpesvirus:Epstein_Barr_Virus:1893:+	1893	Herpesvirus:Epstein_Barr_Virus:5336:-	94700
Herpesvirus:Epstein_Barr_Virus:1894:+	1894	Herpesvirus:Epstein_Barr_Virus:5337:-	94750
Herpesvirus:Epstein_Barr_Virus:1895:+	1895	Herpesvirus:Epstein_Barr_Virus:5338:-	94800
Herpesvirus:Epstein_Barr_Virus:1896:+	1896	Herpesvirus:Epstein_Barr_Virus:5339:-	94850
Herpesvirus:Epstein_Barr_Virus:1897:+	1897	Herpesvirus:Epstein_Barr_Virus:5340:-	94900
Herpesvirus:Epstein_Barr_Virus:1898:+	1898	Herpesvirus:Epstein_Barr_Virus:5341:-	94950
Herpesvirus:Epstein_Barr_Virus:1899:+	1899	Herpesvirus:Epstein_Barr_Virus:5342:-	95000
Herpesvirus:Epstein_Barr_Virus:1900:+	1900	Herpesvirus:Epstein_Barr_Virus:5343:-	95050
Herpesvirus:Epstein_Barr_Virus:1901:+	1901	Herpesvirus:Epstein_Barr_Virus:5344:-	95100
Herpesvirus:Epstein_Barr_Virus:1902:+	1902	Herpesvirus:Epstein_Barr_Virus:5345:-	95150
Herpesvirus:Epstein_Barr_Virus:1903:+	1903	Herpesvirus:Epstein_Barr_Virus:5346:-	95200
Herpesvirus:Epstein_Barr_Virus:1904:+	1904	Herpesvirus:Epstein_Barr_Virus:5347:-	95250
Herpesvirus:Epstein_Barr_Virus:1905:+	1905	Herpesvirus:Epstein_Barr_Virus:5348:-	95300
Herpesvirus:Epstein_Barr_Virus:1906:+	1906	Herpesvirus:Epstein_Barr_Virus:5349:-	95350
Herpesvirus:Epstein_Barr_Virus:1907:+	1907	Herpesvirus:Epstein_Barr_Virus:5350:-	95400
